,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,4,0,minfill,"    l0n0  l1n1  l2n0  l0n1   l1n2   l0n2  l1n0   l2n1        p
0  False  True  True  True  False  False  True  False  0.10039",14,0,24,0.053794145584106445
0,No,6,9,4,0,minfill,"    l0n0  l1n2  l2n2  l0n1  l1n0  l2n0  l0n2  l1n1  l2n1         p
0  False  True  True  True  True  True  True  True  True  0.049555",16,0,28,0.05716395378112793
0,No,6,9,4,0,minfill,"    l0n1   l0n2  l2n1  l2n2   l0n0   l1n1  l1n2         p
0  False  False  True  True  False  False  True  0.051622",12,0,18,0.04705095291137695
0,No,6,9,4,0,minfill,"    l0n0  l0n1   l0n2  l1n1   l2n1   l2n2   l1n0   l2n0         p
0  False  True  False  True  False  False  False  False  0.025846",6,0,18,0.04861807823181152
0,No,6,9,4,0,minfill,"    l0n0   l0n1   l2n1  l0n2  l1n0  l1n2   l2n0       p
0  False  False  False  True  True  True  False  0.0008",10,0,18,0.047193050384521484
0,No,6,9,4,0,minfill,"    l0n0   l0n1   l0n2   l1n0  l2n1  l1n1  l2n0   l1n2   l2n2         p
0  False  False  False  False  True  True  True  False  False  0.170305",8,0,22,0.07304501533508301
0,No,6,9,4,0,minfill,"   l0n0  l1n0   l2n0  l2n1  l0n1   l1n1  l0n2  l1n2   l2n2         p
0  True  True  False  True  True  False  True  True  False  0.056711",12,0,24,0.06266117095947266
0,No,6,9,4,0,minfill,"   l0n1   l2n2  l0n2  l1n2   l0n0  l1n0  l2n1         p
0  True  False  True  True  False  True  True  0.049032",12,0,20,0.05204916000366211
0,No,6,9,4,0,minfill,"   l2n0  l0n1  l1n0   l1n2  l2n1  l0n0  l0n2   l1n1         p
0  True  True  True  False  True  True  True  False  0.004551",20,0,30,0.06457281112670898
0,No,6,9,4,0,minfill,"    l0n2  l2n0  l2n1   l2n2   l0n0   l1n2  l0n1   l1n0         p
0  False  True  True  False  False  False  True  False  0.043118",8,0,20,0.05427360534667969
0,No,6,9,4,0,minfill,"   l0n0  l0n2   l1n1  l2n0   l2n2   l0n1   l1n2   l2n1         p
0  True  True  False  True  False  False  False  False  0.186535",8,0,20,0.05472111701965332
0,No,6,9,4,0,minfill,"    l0n2  l1n2   l2n0   l2n1   l0n0  l0n1  l1n0  l2n2         p
0  False  True  False  False  False  True  True  True  0.019947",10,0,20,0.05291414260864258
0,No,6,9,4,0,minfill,"    l0n0  l2n2   l1n1  l2n0   l0n1   l0n2   l1n0  l1n2   l2n1         p
0  False  True  False  True  False  False  False  True  False  0.025013",28,0,38,0.06731796264648438
0,No,6,9,4,0,minfill,"    l0n0  l0n2  l2n0   l0n1   l1n1  l1n0   l2n1   l1n2  l2n2         p
0  False  True  True  False  False  True  False  False  True  0.076184",12,0,24,0.055799007415771484
0,No,6,9,4,0,minfill,"   l0n0  l0n1  l2n1  l2n2   l0n2  l1n0   l1n1  l2n0        p
0  True  True  True  True  False  True  False  True  0.04196",16,0,27,0.056642770767211914
0,No,6,9,4,0,minfill,"    l0n0   l0n2  l2n2  l0n1  l1n1  l1n0   l1n2  l2n0         p
0  False  False  True  True  True  True  False  True  0.037769",16,0,26,0.05702400207519531
0,No,6,9,4,0,minfill,"    l0n1   l0n2   l1n2  l2n0  l0n0   l1n0  l2n1         p
0  False  False  False  True  True  False  True  0.021047",12,0,18,0.04734516143798828
0,No,6,9,4,0,minfill,"    l0n0   l1n0  l2n2  l1n2  l2n0   l2n1  l0n1   l0n2  l1n1       p
0  False  False  True  True  True  False  True  False  True  0.0937",18,0,30,0.06334781646728516
0,No,6,9,4,0,minfill,"    l0n0  l0n1   l1n2   l2n0   l0n2   l1n0   l1n1   l2n1         p
0  False  True  False  False  False  False  False  False  0.021736",16,0,28,0.05785322189331055
0,No,6,9,4,0,minfill,"   l0n1  l0n2  l2n0   l2n1   l0n0   l1n0  l1n1   l2n2         p
0  True  True  True  False  False  False  True  False  0.013473",10,0,20,0.051200151443481445
0,No,6,9,4,0,minfill,"    l0n0   l0n2  l1n0   l2n1   l2n2  l0n1  l1n2   l2n0         p
0  False  False  True  False  False  True  True  False  0.007259",8,0,22,0.0515742301940918
0,No,6,9,4,0,minfill,"    l0n0  l0n1   l0n2   l2n2  l1n0  l1n1  l2n1         p
0  False  True  False  False  True  True  True  0.031937",14,0,23,0.05152106285095215
0,No,6,9,4,0,minfill,"    l2n2  l0n2  l1n0   l1n1   l2n1   l0n0   l0n1  l1n2         p
0  False  True  True  False  False  False  False  True  0.016661",23,0,29,0.05532693862915039
0,No,6,9,4,0,minfill,"    l0n1   l1n0   l2n0   l2n1  l0n2   l1n2   l0n0   l1n1   l2n2        p
0  False  False  False  False  True  False  False  False  False  0.07182",12,0,24,0.054826974868774414
0,No,6,9,4,0,minfill,"   l0n0   l0n1  l0n2   l2n0  l1n1  l2n1   l1n0   l1n2  l2n2         p
0  True  False  True  False  True  True  False  False  True  0.088121",16,0,28,0.05566287040710449
0,No,6,9,4,0,minfill,"    l0n1  l1n2   l2n0  l1n0  l2n1  l0n0  l0n2   l1n1        p
0  False  True  False  True  True  True  True  False  0.03162",16,0,26,0.056971073150634766
0,No,6,9,4,0,minfill,"   l0n0  l0n1  l0n2  l2n1  l1n0  l2n0  l1n1  l2n2        p
0  True  True  True  True  True  True  True  True  0.00775",8,0,20,0.05104184150695801
0,No,6,9,4,0,minfill,"   l0n0  l0n1  l0n2  l2n0   l2n2   l1n2   l2n1         p
0  True  True  True  True  False  False  False  0.051365",6,0,16,0.04550504684448242
0,No,6,9,4,0,minfill,"   l0n1   l1n0  l0n2   l1n1   l2n2   l0n0   l1n2  l2n0         p
0  True  False  True  False  False  False  False  True  0.022421",16,0,26,0.05656909942626953
0,No,6,9,4,0,minfill,"   l0n0  l0n1  l0n2  l2n1   l1n1   l2n2   l1n0   l1n2   l2n0         p
0  True  True  True  True  False  False  False  False  False  0.068834",16,0,28,0.05561184883117676
0,No,6,9,4,0,mindegree,"   l0n0  l0n1  l0n2   l2n1   l1n0  l2n2   l1n1   l2n0         p
0  True  True  True  False  False  True  False  False  0.052583",10,0,20,0.039820194244384766
0,No,6,9,4,0,mindegree,"   l0n0   l1n0   l2n2  l0n1  l1n1  l0n2   l1n2  l2n1        p
0  True  False  False  True  True  True  False  True  0.12407",14,0,22,0.04563307762145996
0,No,6,9,4,0,mindegree,"   l0n1   l1n1  l2n0  l2n1  l0n0   l1n2   l0n2   l1n0         p
0  True  False  True  True  True  False  False  False  0.027428",10,0,20,0.039875030517578125
0,No,6,9,4,0,mindegree,"    l0n1  l0n2  l1n0   l2n1  l0n0  l1n1  l1n2   l2n0         p
0  False  True  True  False  True  True  True  False  0.038634",16,0,28,0.0483698844909668
0,No,6,9,4,0,mindegree,"   l0n0   l2n2   l0n2  l1n2  l1n0   l2n1  l0n1  l1n1   l2n0         p
0  True  False  False  True  True  False  True  True  False  0.054469",16,0,26,0.05352497100830078
0,No,6,9,4,0,mindegree,"   l0n0  l0n1  l0n2   l1n2  l2n1  l1n0  l2n0         p
0  True  True  True  False  True  True  True  0.008298",8,0,16,0.03587508201599121
0,No,6,9,4,0,mindegree,"    l0n1  l0n2   l2n0   l2n1   l0n0  l1n1   l2n2         p
0  False  True  False  False  False  True  False  0.000298",8,0,18,0.0394899845123291
0,No,6,9,4,0,mindegree,"   l0n0   l1n1  l2n1   l2n2  l0n1   l0n2  l1n2         p
0  True  False  True  False  True  False  True  0.026277",14,0,22,0.04089808464050293
0,No,6,9,4,0,mindegree,"   l0n0   l0n1  l2n1   l0n2  l1n0  l2n0   l1n1  l1n2   l2n2         p
0  True  False  True  False  True  True  False  True  False  0.057167",20,0,34,0.056340932846069336
0,No,6,9,4,0,mindegree,"    l0n1  l0n2   l1n0   l1n1   l2n2  l0n0   l1n2  l2n0         p
0  False  True  False  False  False  True  False  True  0.090933",16,0,26,0.05539417266845703
0,No,6,9,4,0,mindegree,"    l0n0  l2n2  l0n2   l1n0   l0n1   l1n1   l1n2  l2n0         p
0  False  True  True  False  False  False  False  True  0.008403
0  False  True  True   True  False  False  False  True  0.008403",20,0,30,0.05080080032348633
0,No,6,9,4,0,mindegree,"    l0n0   l1n1  l1n2  l2n2   l2n0  l0n1   l0n2   l1n0         p
0  False  False  True  True  False  True  False  False  0.052269",14,0,26,0.0442812442779541
0,No,6,9,4,0,mindegree,"    l0n0   l0n1   l0n2  l1n0  l2n1  l1n1  l2n0  l1n2   l2n2         p
0  False  False  False  True  True  True  True  True  False  0.080778",12,0,24,0.045300960540771484
