,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,12,9,0,0,mindegree,"          p   l2n1   l2n0   l0n0   l0n1   l0n2  l1n0   l1n1   l1n2  l2n2
1  0.092647  False  False  False  False  False  True  False  False  True",106,0,136,0.07228231430053711
0,No,16,9,0,0,mindegree,"          p   l2n2   l2n0   l2n1  l0n2   l0n0   l0n1   l1n0  l1n1   l1n2
0  0.126529  False  False  False  True  False  False  False  True  False",132,0,156,0.07266116142272949
0,No,9,9,0,0,mindegree,"          p   l2n0   l0n1  l0n0   l0n2  l1n0   l2n1   l1n1  l1n2  l2n2
1  0.059866  False  False  True  False  True  False  False  True  True",64,0,66,0.06525516510009766
0,No,9,9,0,0,mindegree,"          p   l2n0  l2n1   l1n2   l1n0   l2n2  l0n0   l0n1  l0n2   l1n1
2  0.083005  False  True  False  False  False  True  False  True  False",106,0,120,0.06765007972717285
0,No,11,9,0,0,mindegree,"   l2n0   l2n1  l0n1   l0n2  l0n0  l1n0   l1n1   l1n2   l2n2         p
0  True  False  True  False  True  True  False  False  False  0.057232",84,0,88,0.0721139907836914
0,No,12,9,0,0,mindegree,"           p  l2n1  l2n0  l1n1   l2n2  l0n0   l0n1   l0n2   l1n0  l1n2
14  0.044935  True  True  True  False  True  False  False  False  True",136,0,141,0.07695722579956055
0,No,16,9,0,0,mindegree,"           p   l2n1  l2n2  l2n0   l0n0   l0n1  l0n2   l1n0   l1n1  l1n2
10  0.191026  False  True  True  False  False  True  False  False  True",195,0,193,0.07427477836608887
0,No,11,9,0,0,mindegree,"         p   l2n1  l2n2   l0n1  l2n0  l1n0  l0n0  l0n2  l1n1   l1n2
3  0.05758  False  True  False  True  True  True  True  True  False",87,0,86,0.06739521026611328
0,No,16,9,0,0,mindegree,"           p   l2n0  l2n1  l2n2  l0n0  l0n1  l0n2  l1n0   l1n1  l1n2
10  0.169878  False  True  True  True  True  True  True  False  True",131,0,153,0.07455301284790039
0,No,14,9,0,0,random,"           p  l2n0  l1n0   l1n1   l0n2   l2n1   l2n2  l1n2   l0n1  l0n0
15  0.046366  True  True  False  False  False  False  True  False  True",609,0,642,0.09622502326965332
0,No,15,9,0,0,random,"           p  l2n0   l1n2  l0n0  l2n2   l1n0  l2n1   l1n1   l0n1  l0n2
11  0.054125  True  False  True  True  False  True  False  False  True",666,0,730,0.1179659366607666
0,No,11,9,0,0,random,"           p  l2n1  l0n2  l0n1   l1n0   l2n2   l1n1  l2n0  l0n0   l1n2
13  0.093647  True  True  True  False  False  False  True  True  False",178,0,184,0.07679104804992676
0,No,14,9,0,0,random,"          p   l0n0  l0n1  l1n0  l1n1  l2n2  l0n2  l2n1   l1n2   l2n0
7  0.039594  False  True  True  True  True  True  True  False  False",315,0,356,0.09628796577453613
0,No,15,9,0,0,random,"          p  l0n2  l1n0   l2n0   l2n1   l1n2   l2n2   l0n0  l1n1   l0n1
6  0.116573  True  True  False  False  False  False  False  True  False",333,0,444,0.10686898231506348
0,No,14,9,0,0,random,"          p   l2n0  l2n2  l0n0  l1n1   l0n1   l2n1  l0n2  l1n0  l1n2
1  0.067813  False  True  True  True  False  False  True  True  True",231,0,237,0.09073281288146973
0,No,13,9,0,0,random,"   l2n1  l2n2   l0n0  l0n1   l0n2   l1n1  l1n2   l1n0   l2n0         p
0  True  True  False  True  False  False  True  False  False  0.042092",206,0,198,0.09261274337768555
0,No,14,9,0,0,random,"         p  l2n1  l1n1  l2n2   l0n1   l0n0   l2n0  l1n0   l1n2  l0n2
9  0.04489  True  True  True  False  False  False  True  False  True",370,0,375,0.09310412406921387
0,No,8,9,0,0,random,"          p   l0n1   l0n0   l1n0   l2n2   l2n0  l2n1  l1n2   l0n2  l1n1
1  0.180022  False  False  False  False  False  True  True  False  True",138,0,174,0.06728386878967285
0,No,12,9,0,0,random,"          p   l1n0   l2n1   l0n1   l1n1  l1n2  l0n2   l0n0   l2n2   l2n0
1  0.097332  False  False  False  False  True  True  False  False  False",512,0,486,0.09527397155761719
0,No,11,9,0,0,random,"          p   l1n0   l2n2   l0n0   l1n1   l2n0  l0n1   l1n2   l0n2  l2n1
0  0.067213  False  False  False  False  False  True  False  False  True",417,0,521,0.0952911376953125
0,No,11,9,0,0,random,"          p   l0n0  l0n1  l1n2   l2n1   l0n2   l1n1  l2n0  l2n2   l1n0
5  0.056129  False  True  True  False  False  False  True  True  False",276,0,408,0.08618521690368652
0,No,13,9,0,0,random,"   l2n0  l2n1   l0n1  l1n1   l2n2  l0n2   l1n2   l0n0   l1n0        p
0  True  True  False  True  False  True  False  False  False  0.12734",251,0,283,0.10036706924438477
0,No,13,9,0,0,random,"           p  l2n0   l1n2  l1n1   l1n0   l2n2  l0n1   l0n0   l0n2  l2n1
11  0.091438  True  False  True  False  False  True  False  False  True",630,0,699,0.10959076881408691
0,No,15,9,0,0,random,"           p  l1n0  l0n2  l2n2   l0n0  l2n0  l0n1   l1n2   l1n1   l2n1
19  0.039889  True  True  True  False  True  True  False  False  False",1276,0,1400,0.12538909912109375
0,No,13,9,0,0,random,"          p   l2n2   l2n1   l2n0   l0n2  l1n2  l0n0   l0n1   l1n1   l1n0
1  0.079053  False  False  False  False  True  True  False  False  False",209,0,190,0.06949830055236816
0,No,15,9,0,0,random,"          p  l2n1  l1n1  l0n1   l0n2  l1n0  l0n0  l2n0   l1n2  l2n2
15  0.06088  True  True  True  False  True  True  True  False  True",692,0,686,0.09743499755859375
0,No,13,9,0,0,random,"          p  l2n2   l2n0   l1n1   l0n2  l2n1  l0n1  l0n0   l1n2   l1n0
8  0.063454  True  False  False  False  True  True  True  False  False",356,0,372,0.09032273292541504
