,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,5,minfill,"   l2n2   l2n0   l1n0   l1n2         p
0  True  False  False  False  0.150192",22,16,16,0.04139089584350586
0,No,6,9,0,5,minfill,"   l0n0   l2n1  l1n0  l2n2         p
0  True  False  True  True  0.253605",28,20,12,0.03491806983947754
0,No,6,9,0,5,mindegree,"    l0n2  l2n1   l2n2        p
0  False  True  False  0.30861",44,40,8,0.031252384185791016
0,No,6,9,0,5,mindegree,"    l0n0   l2n1  l2n0  l1n2        p
0  False  False  True  True  0.41225",10,8,10,0.021853208541870117
0,No,6,9,0,5,mindegree,"   l1n1  l2n1  l1n0   l0n0   l1n2         p
0  True  True  True  False  False  0.170737",16,12,12,0.0298919677734375
0,No,6,9,0,5,mindegree,"    l1n2   l0n1  l1n0         p
0  False  False  True  0.324152",16,12,8,0.022417783737182617
0,No,6,9,0,5,mindegree,"   l0n1   l2n1   l0n2         p
0  True  False  False  0.393703",10,8,8,0.017935752868652344
0,No,6,9,0,5,mindegree,"    l1n2   l0n1  l1n1   l0n0   l1n0         p
0  False  False  True  False  False  0.223131",16,8,14,0.03011608123779297
0,No,6,9,0,5,mindegree,"    l2n0   l0n1  l0n0        p
0  False  False  True  0.52744",10,8,8,0.01774907112121582
0,No,6,9,0,5,mindegree,"   l2n2   l1n2   l2n0  l0n0         p
0  True  False  False  True  0.171278",32,28,12,0.03399229049682617
0,No,6,9,0,5,mindegree,"         p  l1n2  l2n1   l1n0
1  0.40612  True  True  False",44,32,16,0.0310671329498291
0,No,6,9,0,5,mindegree,"    l2n0  l0n0   l2n1  l1n2  l2n2         p
0  False  True  False  True  True  0.218822",54,44,18,0.043740034103393555
0,No,6,9,0,5,mindegree,"         p   l2n0  l1n2  l0n1
1  0.32894  False  True  True",63,56,15,0.033593177795410156
0,No,6,9,0,5,mindegree,"   l0n2  l2n2  l0n0  l0n1  l1n0         p
0  True  True  True  True  True  0.256237",4,0,12,0.020481109619140625
0,No,6,9,0,5,mindegree,"    l0n2  l2n0  l2n2  l1n0         p
0  False  True  True  True  0.143423",30,24,12,0.03384709358215332
0,No,6,9,0,5,mindegree,"    l2n0  l1n0  l0n1  l2n1  l1n2         p
0  False  True  True  True  True  0.406836",24,16,16,0.03741288185119629
0,No,6,9,0,5,mindegree,"   l1n2  l2n0  l0n2   l0n1        p
0  True  True  True  False  0.27448",34,28,16,0.03225207328796387
0,No,6,9,0,5,mindegree,"    l1n2  l0n1   l0n0   l1n1         p
0  False  True  False  False  0.343596",6,0,12,0.019974946975708008
0,No,6,9,0,5,mindegree,"    l1n1   l2n0  l0n2  l1n0        p
0  False  False  True  True  0.21266",32,24,18,0.03282308578491211
0,No,6,9,0,5,mindegree,"    l2n2  l2n0   l2n1  l1n1         p
0  False  True  False  True  0.298587",30,28,10,0.03507113456726074
0,No,6,9,0,5,mindegree,"    l2n2   l1n0   l0n1  l0n0         p
0  False  False  False  True  0.313175",14,8,16,0.027245044708251953
0,No,6,9,0,5,mindegree,"   l2n1   l1n0   l0n2  l0n1   l0n0         p
0  True  False  False  True  False  0.230327",12,4,20,0.035562992095947266
0,No,6,9,0,5,mindegree,"    l0n2  l0n1  l0n0  l1n2  l1n1         p
0  False  True  True  True  True  0.205312",0,0,10,0.018589258193969727
0,No,6,9,0,5,mindegree,"    l2n0   l0n0   l1n0   l0n1  l2n1         p
0  False  False  False  False  True  0.271959",28,8,25,0.03621935844421387
0,No,6,9,0,5,mindegree,"   l1n2   l0n1  l1n0   l1n1         p
0  True  False  True  False  0.263352",16,12,10,0.02483391761779785
0,No,6,9,0,5,mindegree,"   l0n1  l1n2   l2n2         p
0  True  True  False  0.226923",20,16,8,0.02309894561767578
0,No,6,9,0,5,mindegree,"          p   l0n0  l1n0   l2n0
0  0.593533  False  True  False",28,20,10,0.026855945587158203
0,No,6,9,0,5,mindegree,"    l2n2   l2n0   l0n0   l2n1         p
0  False  False  False  False  0.407895",30,28,10,0.03406786918640137
0,No,6,9,0,5,mindegree,"    l2n2   l2n0   l0n2         p
0  False  False  False  0.302496",34,32,8,0.030941009521484375
0,No,6,9,0,5,mindegree,"    l1n2   l2n1  l0n2         p
0  False  False  True  0.544765",8,8,6,0.01766490936279297
0,No,6,9,0,5,mindegree,"    l2n0  l0n1  l0n0  l2n2         p
0  False  True  True  True  0.210176",22,16,12,0.02750396728515625
0,No,6,9,0,5,mindegree,"    l2n2  l1n1  l0n0  l0n1         p
0  False  True  True  True  0.281642",2,0,10,0.017103910446166992
0,No,6,9,0,5,random,"    l2n0   l1n0  l2n1   l2n2         p
0  False  False  True  False  0.284894",26,24,10,0.03571772575378418
0,No,6,9,0,5,random,"   l2n1   l1n0   l2n0         p
0  True  False  False  0.250725",36,32,8,0.0304567813873291
0,No,6,9,0,5,random,"    l0n2   l1n0   l0n0  l1n1         p
0  False  False  False  True  0.295191",8,4,10,0.02064681053161621
0,No,6,9,0,5,random,"   l0n1   l1n1   l2n2         p
0  True  False  False  0.294354",12,8,8,0.01734018325805664
0,No,6,9,0,5,random,"    l0n0   l2n0  l0n2         p
0  False  False  True  0.433789",4,4,6,0.013910055160522461
0,No,6,9,0,5,random,"   l2n2   l1n0   l2n0         p
0  True  False  False  0.239344",32,28,8,0.029432058334350586
0,No,6,9,0,5,random,"          p  l1n0   l2n2   l0n1   l1n2
2  0.279352  True  False  False  False",40,12,36,0.033061981201171875
0,No,6,9,0,5,random,"   l0n0  l0n2   l0n1  l2n1         p
0  True  True  False  True  0.287839",0,0,8,0.0152130126953125
0,No,6,9,0,5,random,"   l1n0  l0n2   l0n0  l2n0         p
0  True  True  False  True  0.533482",30,24,12,0.027804851531982422
0,No,6,9,0,5,random,"   l0n1  l0n2  l2n0   l1n0         p
0  True  True  True  False  0.507057",4,4,8,0.017762184143066406
0,No,6,9,0,5,random,"    l1n2   l2n1   l0n0         p
0  False  False  False  0.526821",8,8,6,0.017107009887695312
0,No,6,9,0,5,random,"   l1n2  l2n2   l0n1  l0n2   l1n1         p
0  True  True  False  True  False  0.105503",34,20,20,0.03512310981750488
0,No,6,9,0,5,random,"    l0n2   l2n0   l1n0   l0n0  l0n1         p
0  False  False  False  False  True  0.209252",19,8,21,0.03250002861022949
0,No,6,9,0,5,random,"    l2n1  l0n2  l2n2   l1n2         p
0  False  True  True  False  0.329513",64,60,12,0.034822940826416016
0,No,6,9,0,5,random,"   l1n0  l1n2   l2n1  l1n1         p
0  True  True  False  True  0.458902",16,16,8,0.02456498146057129
0,No,6,9,0,5,random,"   l0n0  l0n2  l2n0   l1n0         p
0  True  True  True  False  0.228735",0,0,8,0.014558076858520508
0,No,6,9,0,5,random,"    l1n1  l0n2  l0n1         p
0  False  True  True  0.405896",10,8,8,0.016703128814697266
0,No,6,9,0,5,random,"   l0n2   l0n0  l2n2  l0n1   l1n1         p
0  True  False  True  True  False  0.145544",4,0,12,0.021458864212036133
0,No,6,9,0,5,random,"          p   l0n1   l2n0   l1n1
0  0.361204  False  False  False",38,32,10,0.02627396583557129
0,No,6,9,0,5,random,"    l0n2  l0n1  l1n1   l1n2   l2n0         p
0  False  True  True  False  False  0.288266",16,0,20,0.027820110321044922
0,No,6,9,0,5,random,"    l2n1  l2n0   l1n1   l2n2         p
0  False  True  False  False  0.160169",32,28,10,0.034349918365478516
0,No,6,9,0,5,random,"    l0n2  l1n1   l0n1   l1n2   l2n2         p
0  False  True  False  False  False  0.108753",40,24,20,0.035173892974853516
0,No,6,9,0,5,random,"    l1n2   l0n1   l0n0   l0n2         p
0  False  False  False  False  0.377441",2,0,10,0.016904115676879883
0,No,6,9,0,5,random,"    l0n2   l2n1  l1n0         p
0  False  False  True  0.240813",14,12,8,0.020089149475097656
0,No,6,9,0,5,random,"   l2n2   l1n0   l2n1  l0n0       p
0  True  False  False  True  0.1801",16,12,12,0.02704000473022461
0,No,6,9,0,5,random,"    l2n2  l1n1   l0n0   l1n2         p
0  False  True  False  False  0.460768",2,0,10,0.019023895263671875
0,No,6,9,0,5,random,"   l0n2   l1n1   l2n1   l2n2  l1n2         p
0  True  False  False  False  True  0.221853",10,4,14,0.028155088424682617
0,No,6,9,0,5,random,"          p   l2n1   l1n0
0  0.332875  False  False",18,16,6,0.019129276275634766
0,No,6,9,0,5,random,"   l2n1   l0n1   l1n2  l1n1   l2n2         p
0  True  False  False  True  False  0.229078",20,4,20,0.030577898025512695
0,No,6,9,0,5,random,"   l0n1   l2n1   l1n2         p
0  True  False  False  0.253531",64,60,8,0.02822422981262207
0,No,6,9,4,1,minfill,"    l2n1         p
0  False  0.402693",14,18,2,0.030000686645507812
0,No,6,9,4,1,minfill,"    l2n0       p
0  False  0.4264",8,14,2,0.02528095245361328
0,No,6,9,4,1,minfill,"    l0n1     p
0  False  0.64",2,10,2,0.015285015106201172
0,No,6,9,4,1,minfill,"   l2n0        p
0  True  0.47348",14,20,2,0.03227114677429199
0,No,6,9,4,1,minfill,"          p
0  0.054556",6,10,0,0.019841909408569336
0,No,6,9,4,1,minfill,"   l1n1        p
0  True  0.70336",14,18,2,0.030754804611206055
0,No,6,9,4,1,minfill,"        p
0  0.0348",4,8,0,0.015171051025390625
0,No,6,9,4,1,minfill,"   l1n0         p
0  True  0.363232",18,22,2,0.03192424774169922
0,No,6,9,4,1,minfill,"    l1n1     p
0  False  0.84",18,26,2,0.03269815444946289
0,No,6,9,4,1,minfill,"    l2n0         p
0  False  0.547008",4,10,2,0.021527767181396484
0,No,6,9,4,1,minfill,"    l1n1         p
0  False  0.523152",6,12,2,0.02158498764038086
0,No,6,9,4,1,minfill,"   l1n0        p
0  True  0.36594",8,12,2,0.02050304412841797
0,No,6,9,4,1,minfill,"   l0n2       p
0  True  0.0236",10,16,2,0.020941972732543945
0,No,6,9,4,1,minfill,"   l2n2    p
0  True  0.9",8,16,2,0.02472376823425293
