,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,5,minfill,"    l0n0   l2n1  l2n2   l0n2         p
0  False  False  True  False  0.361088",30,24,12,0.05799531936645508
0,No,6,9,0,5,minfill,"   l0n0   l0n1  l2n0  l1n0         p
0  True  False  True  True  0.208986",12,8,10,0.039002418518066406
0,No,6,9,0,5,minfill,"   l2n0  l0n0  l1n1   l0n2         p
0  True  True  True  False  0.196236",19,8,17,0.0510098934173584
0,No,6,9,0,5,minfill,"          p   l1n0  l1n1  l2n1  l0n0
0  0.280825  False  True  True  True",36,8,33,0.05096030235290527
0,No,6,9,0,5,minfill,"    l2n2  l0n1   l1n1   l0n2         p
0  False  True  False  False  0.150576",39,28,17,0.0649869441986084
0,No,6,9,0,5,minfill,"   l1n1   l2n1  l2n0        p
0  True  False  True  0.34853",32,28,8,0.061010122299194336
0,No,6,9,0,5,minfill,"   l2n0   l1n0   l1n1  l2n2         p
0  True  False  False  True  0.175269",20,20,8,0.058957576751708984
0,No,6,9,0,5,minfill,"   l0n1   l1n2   l0n2  l2n0         p
0  True  False  False  True  0.503548",16,12,10,0.04596066474914551
0,No,6,9,0,5,minfill,"   l2n1   l0n2   l0n1   l2n0         p
0  True  False  False  False  0.159325",68,56,16,0.07201337814331055
0,No,6,9,0,5,minfill,"    l2n1   l0n0  l1n2   l2n2         p
0  False  False  True  False  0.161912",26,20,12,0.05503129959106445
0,No,6,9,0,5,minfill,"   l1n2  l2n2   l1n0  l0n1         p
0  True  True  False  True  0.332755",26,20,12,0.06303811073303223
0,No,6,9,0,5,minfill,"   l0n0   l2n0  l0n1  l1n0        p
0  True  False  True  True  0.25514",6,0,12,0.031043529510498047
0,No,6,9,0,5,minfill,"    l1n1   l2n1   l1n2   l0n0         p
0  False  False  False  False  0.272329",30,24,16,0.0639958381652832
0,No,6,9,0,5,minfill,"   l0n1   l2n2  l1n2   l0n2  l2n0        p
0  True  False  True  False  True  0.48226",40,24,20,0.08000016212463379
0,No,6,9,0,5,minfill,"    l1n1  l2n2  l1n2   l0n0         p
0  False  True  True  False  0.136519",18,12,12,0.05399894714355469
0,No,6,9,0,5,minfill,"    l0n1  l1n2   l2n0   l2n2   l1n1         p
0  False  True  False  False  False  0.240215",12,8,12,0.06000328063964844
0,No,6,9,0,5,minfill,"    l2n2  l0n1   l1n2   l1n1         p
0  False  True  False  False  0.268813",20,16,10,0.056005001068115234
0,No,6,9,0,5,minfill,"    l2n1   l1n2   l0n0   l1n0         p
0  False  False  False  False  0.276477",12,8,10,0.03900146484375
0,No,6,9,0,5,mindegree,"   l0n1   l1n1  l1n0   l1n2         p
0  True  False  True  False  0.294819",16,12,10,0.042040348052978516
0,No,6,9,0,5,mindegree,"          p  l2n2  l0n1   l0n2  l1n0
0  0.318148  True  True  False  True",22,8,18,0.047000885009765625
0,No,6,9,0,5,mindegree,"   l2n2  l2n1  l0n2   l1n0       p
0  True  True  True  False  0.3675",4,0,10,0.028040647506713867
0,No,6,9,0,5,mindegree,"    l2n2  l1n0   l0n2  l2n1         p
0  False  True  False  True  0.439722",50,44,16,0.058043479919433594
0,No,6,9,0,5,mindegree,"    l1n1  l1n0  l1n2   l2n2         p
0  False  True  True  False  0.232468",16,16,8,0.04905056953430176
0,No,6,9,0,5,mindegree,"    l0n2   l1n0   l0n0  l0n1  l1n2         p
0  False  False  False  True  True  0.413786",4,0,12,0.03596997261047363
0,No,6,9,0,5,mindegree,"    l1n1   l1n2   l1n0         p
0  False  False  False  0.435195",16,16,6,0.03699970245361328
0,No,6,9,0,5,mindegree,"    l2n0  l1n1   l2n1   l1n0         p
0  False  True  False  False  0.292132",16,4,18,0.05498814582824707
0,No,6,9,0,5,mindegree,"   l2n2  l1n2  l2n1         p
0  True  True  True  0.324548",12,8,8,0.03399658203125
0,No,6,9,0,5,mindegree,"   l1n1  l1n2  l2n1         p
0  True  True  True  0.294258",12,12,6,0.031000614166259766
0,No,6,9,0,5,mindegree,"    l2n2  l0n2   l2n0   l0n1         p
0  False  True  False  False  0.245901",51,40,17,0.06299686431884766
0,No,6,9,0,5,mindegree,"   l0n2   l0n1  l2n1       p
0  True  False  True  0.6396",0,0,6,0.018001317977905273
0,No,6,9,0,5,mindegree,"    l0n1  l2n1   l0n2   l1n2         p
0  False  True  False  False  0.181017",12,8,10,0.06600356101989746
0,No,6,9,0,5,mindegree,"   l0n0  l1n1  l2n1         p
0  True  True  True  0.255589",20,16,8,0.07899999618530273
0,No,6,9,0,5,mindegree,"    l0n1  l2n1  l1n0  l0n0   l2n0         p
0  False  True  True  True  False  0.212968",46,32,20,0.08699989318847656
0,No,6,9,0,5,mindegree,"    l2n0  l1n2   l2n2  l0n1   l1n0         p
0  False  True  False  True  False  0.148929",22,16,14,0.14100027084350586
0,No,6,9,0,5,mindegree,"    l2n1  l2n0  l1n0  l2n2   l0n1         p
0  False  True  True  True  False  0.167451",40,36,14,0.1249997615814209
0,No,6,9,0,5,mindegree,"    l0n1   l2n2   l2n1   l1n1         p
0  False  False  False  False  0.245834",24,20,10,0.2581183910369873
0,No,6,9,0,5,mindegree,"   l0n0  l1n1   l2n2  l0n1  l2n0         p
0  True  True  False  True  True  0.134767",38,24,20,0.06200003623962402
0,No,6,9,0,5,mindegree,"   l2n1   l2n2   l0n2         p
0  True  False  False  0.437371",38,36,8,0.04800271987915039
0,No,6,9,0,5,mindegree,"    l2n0   l1n2  l0n0   l1n1         p
0  False  False  True  False  0.184831",26,20,12,0.05099606513977051
0,No,6,9,0,5,mindegree,"    l0n0  l2n1  l1n1   l0n2  l0n1         p
0  False  True  True  False  True  0.395096",6,0,14,0.03899955749511719
0,No,6,9,0,5,mindegree,"   l2n2  l1n0  l0n0        p
0  True  True  True  0.40824",0,0,6,0.01900196075439453
0,No,6,9,0,5,mindegree,"    l0n2  l0n1   l2n1  l1n1         p
0  False  True  False  True  0.218114",10,8,10,0.04500222206115723
0,No,6,9,0,5,mindegree,"   l2n1  l2n2  l1n1  l2n0         p
0  True  True  True  True  0.289473",32,28,10,0.06899547576904297
0,No,6,9,0,5,mindegree,"   l0n1   l0n0  l2n1        p
0  True  False  True  0.39874",12,8,8,0.03299880027770996
0,No,6,9,0,5,mindegree,"    l2n1   l0n2  l0n1   l2n2  l2n0         p
0  False  False  True  False  True  0.381898",56,44,18,0.09202790260314941
0,No,6,9,0,5,mindegree,"   l2n0  l1n0   l1n2         p
0  True  True  False  0.485752",16,16,6,0.04200100898742676
0,No,6,9,0,5,mindegree,"    l1n2   l1n1   l0n2  l2n0         p
0  False  False  False  True  0.122861",32,20,18,0.07500338554382324
0,No,6,9,0,5,mindegree,"   l2n2  l2n0   l0n2  l0n0         p
0  True  True  False  True  0.349868",26,20,16,0.06499743461608887
