,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,0,minfill,"   l2n0   l0n1   l1n2  l2n2  l0n2   l0n0   l1n0   l1n1   l2n1         p
0  True  False  False  True  True  False  False  False  False  0.029681",32.0,0.0,46.0,0.12703537940979004
0,No,6,9,0,0,minfill,"   l2n0  l2n1   l0n0  l0n1  l0n2  l1n0  l1n1   l1n2   l2n2         p
0  True  True  False  True  True  True  True  False  False  0.043167",77.0,0.0,89.0,0.13568663597106934
0,No,6,9,0,0,minfill,"    l2n2   l0n0   l1n2   l2n0  l0n1  l0n2  l1n0  l1n1  l2n1         p
0  False  False  False  False  True  True  True  True  True  0.069366",34.0,0.0,44.0,0.1152646541595459
0,No,6,9,0,0,minfill,"   l1n0  l2n0   l0n2  l1n1  l2n1  l2n2   l0n0  l0n1  l1n2         p
0  True  True  False  True  True  True  False  True  True  0.085424",26.0,0.0,34.0,0.09796524047851562
0,No,6,9,0,0,minfill,"   l0n2  l1n0   l2n2  l1n1  l2n0  l2n1  l0n0  l0n1  l1n2         p
0  True  True  False  True  True  True  True  True  True  0.122556",27.0,0.0,35.0,0.10696148872375488
0,No,6,9,0,0,minfill,"   l0n1  l1n1  l2n2  l1n2  l2n0   l2n1   l0n0  l0n2  l1n0         p
0  True  True  True  True  True  False  False  True  True  0.070856",26.0,0.0,34.0,0.10799026489257812
0,No,6,9,0,0,mindegree,"   l2n0  l2n2  l0n1  l0n2  l0n0   l1n0  l1n1  l1n2  l2n1         p
0  True  True  True  True  True  False  True  True  True  0.031165",46.0,0.0,54.0,0.11499714851379395
0,No,6,9,0,0,mindegree,"   l2n2   l0n2   l1n2   l2n0   l0n0  l0n1   l1n0   l1n1   l2n1        p
0  True  False  False  False  False  True  False  False  False  0.02391",32.0,0.0,42.0,0.1080009937286377
0,No,6,9,0,0,mindegree,"    l2n0  l0n2  l1n2   l2n1  l0n0   l0n1   l1n0  l1n1  l2n2         p
0  False  True  True  False  True  False  False  True  True  0.154479",28.0,0.0,36.0,0.11996316909790039
0,No,6,9,0,0,mindegree,"    l1n0  l2n2   l0n2   l1n2   l2n0  l2n1  l0n0   l0n1  l1n1         p
0  False  True  False  False  False  True  True  False  True  0.258978",27.0,0.0,35.0,0.09224891662597656
0,No,6,9,0,0,mindegree,"    l0n2   l1n1   l2n1  l1n2  l2n2   l2n0  l0n0  l0n1  l1n0        p
0  False  False  False  True  True  False  True  True  True  0.04696",27.0,0.0,35.0,0.09595227241516113
0,No,6,9,0,0,mindegree,"    l2n2   l1n0   l2n1   l1n2   l2n0   l0n0   l0n1  l0n2   l1n1         p
0  False  False  False  False  False  False  False  True  False  0.142556",44.0,0.0,52.0,0.08904552459716797
0,No,6,9,0,0,mindegree,"   l2n2   l2n1  l0n0  l0n1   l1n0  l0n2   l1n1   l1n2   l2n0         p
0  True  False  True  True  False  True  False  False  False  0.101314",35.0,0.0,45.0,0.12304544448852539
0,No,6,9,0,0,mindegree,"    l2n0  l0n0   l1n1   l2n2   l0n2  l0n1  l1n0  l1n2   l2n1         p
0  False  True  False  False  False  True  True  True  False  0.076806",32.0,0.0,40.0,0.09400033950805664
0,No,6,9,0,0,mindegree,"   l2n1  l2n2   l0n0  l0n1   l0n2  l1n0   l1n1  l1n2  l2n0         p
0  True  True  False  True  False  True  False  True  True  0.060503",56.0,0.0,67.0,0.10399341583251953
0,No,6,9,0,0,mindegree,"   l2n0  l1n0  l2n1  l1n1   l2n2   l0n0   l0n1  l0n2   l1n2         p
0  True  True  True  True  False  False  False  True  False  0.058514",44.0,0.0,52.0,0.1009988784790039
0,No,6,9,0,0,mindegree,"    l2n2   l1n0  l2n0  l0n2   l0n0   l0n1  l1n1   l1n2  l2n1         p
0  False  False  True  True  False  False  True  False  True  0.051301",40.0,0.0,49.0,0.10303378105163574
0,No,6,9,0,0,mindegree,"    l2n0  l2n1  l0n0   l0n2  l1n2  l0n1  l1n0  l1n1  l2n2         p
0  False  True  True  False  True  True  True  True  True  0.055819",30.0,0.0,39.0,0.0900421142578125
0,No,6,9,0,0,mindegree,"    l2n2   l1n2  l2n1   l1n0   l2n0   l0n0  l0n1  l0n2  l1n1         p
0  False  False  True  False  False  False  True  True  True  0.048845",50.0,0.0,58.0,0.1291642189025879
